TSK,TSK_desc,Registrovano_pocet,Objasneno_pocet,Objasneno_procent,Spachano_nezletilymi,Spachano_mladistvymi,Spachano_detmi,Spachano_opakovane,Spachano_cizinci,Spachano_pod_vlivem,Spachano_pod_vlivem_alkoholu,Spachano_firmou,Objasneno_dodatecne,Objasneno_celkem,Spachano_nezletilymi_celkem,Spachano_mladistvymi_celkem,Spachano_detmi_celkem,Spachano_opakovane_celkem,Spachano_cizinci_celkem,Spachano_pod_vlivem_celkem,Spachano_pod_vlivem_alkoholu_celkem,Spachano_firmou_celkem,Skoda_celkem_tis,Skoda_zajistena_tis,Region,Period
300-399,krádeže vloupáním,133.0,47.0,0.35340000000000005,0.0,0.0,0.0,25.0,0.0,6.0,0.0,0.0,33.0,80.0,0.0,1.0,1.0,47.0,2.0,8.0,0.0,0.0,4455.0,171.0,Olomoucký,2023-01-01
400-499,krádeže prosté,134.0,56.0,0.4179,0.0,0.0,0.0,43.0,1.0,8.0,0.0,0.0,28.0,84.0,0.0,4.0,4.0,52.0,2.0,10.0,1.0,0.0,2224.0,80.0,Olomoucký,2023-01-01
500-599,ostatní majetková kriminalita,165.0,8.0,0.048499999999999995,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,14.0,22.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,23338.0,0.0,Olomoucký,2023-01-01
300-599,majetková kriminalita,432.0,111.0,0.2569,0.0,0.0,0.0,72.0,1.0,15.0,1.0,0.0,75.0,186.0,0.0,5.0,5.0,106.0,4.0,19.0,2.0,0.0,30017.0,251.0,Olomoucký,2023-01-01
600-699,ostatní kriminalita,171.0,65.0,0.3801,1.0,0.0,1.0,25.0,6.0,13.0,5.0,0.0,33.0,98.0,2.0,2.0,4.0,36.0,8.0,19.0,8.0,0.0,3097.0,0.0,Olomoucký,2023-01-01
100-699,obecná kriminalita,703.0,205.0,0.2916,1.0,0.0,1.0,106.0,11.0,36.0,13.0,0.0,135.0,340.0,2.0,9.0,11.0,159.0,19.0,55.0,24.0,0.0,33182.0,251.0,Olomoucký,2023-01-01
700-799,zbývající kriminalita,198.0,50.0,0.2525,0.0,0.0,0.0,14.0,7.0,34.0,30.0,0.0,67.0,117.0,0.0,0.0,0.0,31.0,9.0,47.0,41.0,0.0,6684.0,0.0,Olomoucký,2023-01-01
800-899,hospodářská kriminalita,117.0,12.0,0.1026,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,41623.0,0.0,Olomoucký,2023-01-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olomoucký,2023-01-01
100-106,vraždy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zlínský,2023-01-01
100-199,násilná kriminalita,75.0,29.0,0.38670000000000004,0.0,1.0,1.0,18.0,1.0,12.0,7.0,0.0,25.0,54.0,0.0,3.0,3.0,27.0,1.0,21.0,13.0,0.0,24.0,0.0,Zlínský,2023-01-01
200-299,mravnostní kriminalita,21.0,6.0,0.2857,0.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,Zlínský,2023-01-01
300-399,krádeže vloupáním,64.0,6.0,0.09380000000000001,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,2.0,2.0,15.0,0.0,2.0,0.0,0.0,2775.0,39.0,Zlínský,2023-01-01
400-499,krádeže prosté,136.0,39.0,0.2868,0.0,0.0,0.0,36.0,2.0,2.0,1.0,0.0,16.0,55.0,0.0,2.0,2.0,47.0,2.0,2.0,1.0,0.0,2713.0,112.0,Zlínský,2023-01-01
500-599,ostatní majetková kriminalita,119.0,9.0,0.0756,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,24.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,14747.0,0.0,Zlínský,2023-01-01
300-599,majetková kriminalita,319.0,54.0,0.1693,0.0,0.0,0.0,47.0,2.0,2.0,1.0,0.0,40.0,94.0,1.0,5.0,6.0,75.0,2.0,4.0,1.0,0.0,20235.0,151.0,Zlínský,2023-01-01
600-699,ostatní kriminalita,110.0,44.0,0.4,0.0,0.0,0.0,34.0,0.0,7.0,5.0,0.0,12.0,56.0,2.0,0.0,2.0,40.0,0.0,11.0,8.0,0.0,1362.0,0.0,Zlínský,2023-01-01
100-699,obecná kriminalita,525.0,133.0,0.25329999999999997,0.0,1.0,1.0,102.0,3.0,26.0,17.0,0.0,80.0,213.0,3.0,8.0,11.0,146.0,3.0,41.0,26.0,0.0,21620.0,151.0,Zlínský,2023-01-01
700-799,zbývající kriminalita,151.0,37.0,0.245,0.0,0.0,0.0,10.0,5.0,27.0,25.0,0.0,34.0,71.0,0.0,0.0,0.0,20.0,7.0,42.0,36.0,0.0,6256.0,0.0,Zlínský,2023-01-01
800-899,hospodářská kriminalita,58.0,11.0,0.18969999999999998,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9220.0,0.0,Zlínský,2023-01-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zlínský,2023-01-01
100-106,vraždy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vysočina,2023-01-01
100-199,násilná kriminalita,63.0,27.0,0.4286,0.0,1.0,1.0,18.0,2.0,6.0,6.0,0.0,12.0,39.0,0.0,2.0,2.0,23.0,2.0,9.0,8.0,0.0,55.0,0.0,Vysočina,2023-01-01
200-299,mravnostní kriminalita,12.0,5.0,0.4167,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Vysočina,2023-01-01
300-399,krádeže vloupáním,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1047.0,0.0,Vysočina,2023-01-01
400-499,krádeže prosté,68.0,19.0,0.27940000000000004,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,28.0,47.0,0.0,1.0,1.0,40.0,2.0,1.0,0.0,0.0,1832.0,2.0,Vysočina,2023-01-01
500-599,ostatní majetková kriminalita,123.0,10.0,0.08130000000000001,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,12.0,22.0,1.0,0.0,1.0,9.0,3.0,1.0,0.0,0.0,13352.0,0.0,Vysočina,2023-01-01
300-599,majetková kriminalita,225.0,29.0,0.12890000000000001,0.0,0.0,0.0,22.0,3.0,2.0,0.0,0.0,52.0,81.0,2.0,3.0,5.0,52.0,5.0,2.0,0.0,0.0,16232.0,2.0,Vysočina,2023-01-01
600-699,ostatní kriminalita,160.0,55.0,0.34380000000000005,0.0,0.0,0.0,38.0,5.0,6.0,5.0,0.0,16.0,71.0,0.0,1.0,1.0,49.0,6.0,11.0,7.0,0.0,170.0,0.0,Vysočina,2023-01-01
100-699,obecná kriminalita,460.0,116.0,0.2522,0.0,1.0,1.0,78.0,13.0,14.0,11.0,0.0,82.0,198.0,2.0,6.0,8.0,124.0,16.0,22.0,15.0,0.0,16457.0,2.0,Vysočina,2023-01-01
700-799,zbývající kriminalita,109.0,34.0,0.3119,0.0,0.0,0.0,7.0,3.0,27.0,18.0,0.0,32.0,66.0,0.0,0.0,0.0,17.0,7.0,38.0,29.0,0.0,4534.0,0.0,Vysočina,2023-01-01
800-899,hospodářská kriminalita,39.0,2.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36073.0,0.0,Vysočina,2023-01-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vysočina,2023-01-01
100-106,vraždy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pardubický,2023-01-01
100-199,násilná kriminalita,43.0,16.0,0.3721,0.0,3.0,3.0,9.0,3.0,8.0,4.0,0.0,8.0,24.0,0.0,5.0,5.0,13.0,3.0,10.0,4.0,0.0,294.0,0.0,Pardubický,2023-01-01
200-299,mravnostní kriminalita,14.0,4.0,0.2857,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pardubický,2023-01-01
300-399,krádeže vloupáním,52.0,11.0,0.2115,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,15.0,26.0,0.0,0.0,0.0,24.0,0.0,2.0,1.0,0.0,1062.0,20.0,Pardubický,2023-01-01
400-499,krádeže prosté,78.0,26.0,0.3333,0.0,0.0,0.0,24.0,1.0,3.0,0.0,0.0,18.0,44.0,0.0,2.0,2.0,37.0,3.0,5.0,0.0,0.0,1639.0,28.0,Pardubický,2023-01-01
500-599,ostatní majetková kriminalita,126.0,11.0,0.0873,0.0,0.0,0.0,6.0,1.0,5.0,2.0,0.0,12.0,23.0,0.0,0.0,0.0,11.0,1.0,6.0,2.0,0.0,11707.0,0.0,Pardubický,2023-01-01
300-599,majetková kriminalita,256.0,48.0,0.1875,0.0,0.0,0.0,40.0,2.0,10.0,3.0,0.0,45.0,93.0,0.0,2.0,2.0,72.0,4.0,13.0,3.0,0.0,14409.0,47.0,Pardubický,2023-01-01
600-699,ostatní kriminalita,119.0,61.0,0.5126,0.0,0.0,0.0,38.0,6.0,21.0,5.0,0.0,16.0,77.0,0.0,0.0,0.0,48.0,10.0,26.0,7.0,0.0,98.0,0.0,Pardubický,2023-01-01
100-699,obecná kriminalita,432.0,129.0,0.2986,2.0,3.0,5.0,87.0,11.0,39.0,12.0,0.0,70.0,199.0,2.0,8.0,10.0,133.0,17.0,49.0,14.0,0.0,14800.0,47.0,Pardubický,2023-01-01
700-799,zbývající kriminalita,143.0,35.0,0.24480000000000002,0.0,0.0,0.0,8.0,7.0,25.0,22.0,0.0,40.0,75.0,0.0,0.0,0.0,21.0,11.0,40.0,35.0,2.0,6347.0,0.0,Pardubický,2023-01-01
800-899,hospodářská kriminalita,57.0,12.0,0.21050000000000002,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16505.0,0.0,Pardubický,2023-01-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pardubický,2023-01-01
100-106,vraždy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberecký,2023-01-01
100-199,násilná kriminalita,76.0,22.0,0.2895,0.0,2.0,2.0,10.0,2.0,1.0,1.0,0.0,30.0,52.0,0.0,3.0,3.0,23.0,3.0,5.0,5.0,0.0,335.0,0.0,Liberecký,2023-01-01
200-299,mravnostní kriminalita,16.0,7.0,0.4375,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberecký,2023-01-01
300-399,krádeže vloupáním,129.0,26.0,0.2016,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,32.0,58.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,0.0,4142.0,7.0,Liberecký,2023-01-01
400-499,krádeže prosté,170.0,68.0,0.4,0.0,0.0,0.0,58.0,1.0,1.0,1.0,0.0,38.0,106.0,0.0,1.0,1.0,88.0,3.0,1.0,1.0,0.0,8065.0,12.0,Liberecký,2023-01-01
500-599,ostatní majetková kriminalita,132.0,5.0,0.0379,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,24.0,29.0,1.0,0.0,1.0,13.0,4.0,1.0,1.0,0.0,8358.0,0.0,Liberecký,2023-01-01
300-599,majetková kriminalita,431.0,99.0,0.2297,0.0,0.0,0.0,87.0,3.0,1.0,1.0,0.0,94.0,193.0,1.0,1.0,2.0,155.0,9.0,2.0,2.0,0.0,20565.0,19.0,Liberecký,2023-01-01
600-699,ostatní kriminalita,160.0,83.0,0.5188,0.0,0.0,0.0,59.0,4.0,3.0,3.0,0.0,41.0,124.0,0.0,2.0,2.0,81.0,7.0,3.0,3.0,0.0,633.0,0.0,Liberecký,2023-01-01
100-699,obecná kriminalita,683.0,211.0,0.3089,0.0,3.0,3.0,160.0,9.0,5.0,5.0,0.0,172.0,383.0,1.0,9.0,10.0,265.0,19.0,10.0,10.0,0.0,21533.0,19.0,Liberecký,2023-01-01
700-799,zbývající kriminalita,137.0,41.0,0.2993,1.0,0.0,1.0,9.0,9.0,35.0,26.0,0.0,50.0,91.0,1.0,1.0,2.0,19.0,14.0,49.0,39.0,0.0,3660.0,0.0,Liberecký,2023-01-01
800-899,hospodářská kriminalita,92.0,6.0,0.0652,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,15.0,21.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,8700.0,0.0,Liberecký,2023-01-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberecký,2023-01-01
100-106,vraždy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karlovarský,2023-01-01
100-199,násilná kriminalita,42.0,16.0,0.381,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,20.0,36.0,0.0,1.0,1.0,20.0,2.0,2.0,0.0,0.0,46.0,0.0,Karlovarský,2023-01-01
200-299,mravnostní kriminalita,9.0,3.0,0.3333,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,8.0,11.0,2.0,3.0,5.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,Karlovarský,2023-01-01
300-399,krádeže vloupáním,95.0,15.0,0.15789999999999998,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,30.0,45.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,3097.0,100.0,Karlovarský,2023-01-01
400-499,krádeže prosté,112.0,33.0,0.29460000000000003,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,20.0,53.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,3084.0,80.0,Karlovarský,2023-01-01
500-599,ostatní majetková kriminalita,52.0,2.0,0.0385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3719.0,0.0,Karlovarský,2023-01-01
300-599,majetková kriminalita,259.0,50.0,0.1931,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,58.0,108.0,0.0,0.0,0.0,93.0,0.0,1.0,0.0,0.0,9900.0,180.0,Karlovarský,2023-01-01
600-699,ostatní kriminalita,93.0,37.0,0.3978,0.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,29.0,66.0,0.0,0.0,0.0,42.0,5.0,2.0,1.0,0.0,111.0,0.0,Karlovarský,2023-01-01
100-699,obecná kriminalita,403.0,106.0,0.263,0.0,3.0,3.0,81.0,4.0,3.0,2.0,0.0,115.0,221.0,2.0,4.0,6.0,156.0,7.0,8.0,4.0,0.0,10058.0,180.0,Karlovarský,2023-01-01
700-799,zbývající kriminalita,72.0,9.0,0.125,0.0,0.0,0.0,2.0,0.0,9.0,8.0,0.0,33.0,42.0,0.0,0.0,0.0,17.0,3.0,23.0,14.0,0.0,2709.0,0.0,Karlovarský,2023-01-01
800-899,hospodářská kriminalita,49.0,4.0,0.0816,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,35794.0,0.0,Karlovarský,2023-01-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karlovarský,2023-01-01
100-106,vraždy,30.0,18.0,0.6,0.0,1.0,1.0,5.0,7.0,4.0,4.0,0.0,5.0,23.0,0.0,1.0,1.0,5.0,7.0,4.0,4.0,0.0,0.0,0.0,Česká republika,2023-02-01
100-199,násilná kriminalita,2592.0,873.0,0.3368,13.0,49.0,57.0,401.0,107.0,151.0,112.0,0.0,814.0,1687.0,54.0,95.0,137.0,683.0,193.0,266.0,189.0,0.0,13191.0,848.0,Česká republika,2023-02-01
200-299,mravnostní kriminalita,646.0,201.0,0.31120000000000003,12.0,22.0,34.0,24.0,16.0,12.0,9.0,1.0,198.0,399.0,46.0,52.0,98.0,55.0,26.0,21.0,15.0,1.0,55.0,0.0,Česká republika,2023-02-01
300-399,krádeže vloupáním,5894.0,751.0,0.1274,4.0,12.0,14.0,611.0,47.0,16.0,2.0,0.0,927.0,1678.0,38.0,55.0,80.0,1279.0,134.0,27.0,2.0,0.0,287507.0,1215.0,Česká republika,2023-02-01
400-499,krádeže prosté,6134.0,2113.0,0.34450000000000003,1.0,26.0,27.0,1723.0,98.0,41.0,18.0,0.0,977.0,3090.0,29.0,73.0,96.0,2331.0,192.0,56.0,25.0,0.0,256410.0,2231.0,Česká republika,2023-02-01
500-599,ostatní majetková kriminalita,6299.0,446.0,0.0708,5.0,5.0,10.0,240.0,48.0,27.0,14.0,0.0,838.0,1284.0,25.0,30.0,53.0,585.0,159.0,39.0,20.0,4.0,793320.0,5.0,Česká republika,2023-02-01
300-599,majetková kriminalita,18327.0,3310.0,0.18059999999999998,10.0,43.0,51.0,2574.0,193.0,84.0,34.0,0.0,2742.0,6052.0,92.0,158.0,229.0,4195.0,485.0,122.0,47.0,4.0,1337237.0,3450.0,Česká republika,2023-02-01
600-699,ostatní kriminalita,5492.0,2682.0,0.48840000000000006,17.0,25.0,42.0,1559.0,274.0,240.0,119.0,1.0,1089.0,3771.0,63.0,76.0,136.0,2052.0,384.0,351.0,164.0,1.0,87255.0,0.0,Česká republika,2023-02-01
100-699,obecná kriminalita,27057.0,7066.0,0.2612,52.0,139.0,184.0,4558.0,590.0,487.0,274.0,2.0,4843.0,11909.0,255.0,381.0,600.0,6985.0,1088.0,760.0,415.0,6.0,1437738.0,4298.0,Česká republika,2023-02-01
700-799,zbývající kriminalita,4822.0,1866.0,0.387,3.0,2.0,5.0,507.0,325.0,1371.0,1061.0,0.0,1763.0,3629.0,6.0,8.0,14.0,1027.0,515.0,1884.0,1420.0,7.0,162522.0,0.0,Česká republika,2023-02-01
800-899,hospodářská kriminalita,2748.0,594.0,0.2162,0.0,0.0,0.0,113.0,166.0,8.0,4.0,11.0,476.0,1070.0,2.0,2.0,4.0,247.0,213.0,9.0,5.0,33.0,5303688.0,166.0,Česká republika,2023-02-01
900-999,vojenské a protiústavní činy,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Česká republika,2023-02-01
100-106,vraždy,4.0,3.0,0.75,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Praha,2023-02-01
100-199,násilná kriminalita,337.0,102.0,0.30269999999999997,1.0,6.0,7.0,37.0,32.0,9.0,7.0,0.0,105.0,207.0,6.0,12.0,17.0,62.0,50.0,16.0,13.0,0.0,4750.0,0.0,Praha,2023-02-01
200-299,mravnostní kriminalita,82.0,27.0,0.3293,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,19.0,46.0,4.0,1.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,Praha,2023-02-01
300-399,krádeže vloupáním,1707.0,76.0,0.044500000000000005,1.0,0.0,1.0,51.0,6.0,0.0,0.0,0.0,150.0,226.0,3.0,0.0,3.0,133.0,22.0,1.0,0.0,0.0,99454.0,482.0,Praha,2023-02-01
400-499,krádeže prosté,1614.0,260.0,0.1611,0.0,1.0,1.0,178.0,34.0,4.0,3.0,0.0,156.0,416.0,1.0,7.0,8.0,254.0,48.0,4.0,3.0,0.0,123774.0,695.0,Praha,2023-02-01
500-599,ostatní majetková kriminalita,1582.0,124.0,0.0784,1.0,2.0,3.0,63.0,21.0,2.0,2.0,0.0,187.0,311.0,3.0,6.0,8.0,109.0,56.0,5.0,3.0,0.0,242484.0,2.0,Praha,2023-02-01
300-599,majetková kriminalita,4903.0,460.0,0.09380000000000001,2.0,3.0,5.0,292.0,61.0,6.0,5.0,0.0,493.0,953.0,7.0,13.0,19.0,496.0,126.0,10.0,6.0,0.0,465712.0,1179.0,Praha,2023-02-01
600-699,ostatní kriminalita,957.0,355.0,0.371,0.0,1.0,1.0,147.0,78.0,17.0,7.0,0.0,126.0,481.0,1.0,5.0,6.0,187.0,105.0,26.0,10.0,0.0,9589.0,0.0,Praha,2023-02-01
100-699,obecná kriminalita,6279.0,944.0,0.1503,3.0,10.0,13.0,478.0,173.0,32.0,19.0,0.0,743.0,1687.0,18.0,31.0,47.0,747.0,285.0,54.0,31.0,0.0,480051.0,1179.0,Praha,2023-02-01
700-799,zbývající kriminalita,487.0,230.0,0.47229999999999994,0.0,0.0,0.0,44.0,74.0,183.0,103.0,0.0,205.0,435.0,0.0,1.0,1.0,82.0,101.0,238.0,133.0,0.0,17499.0,0.0,Praha,2023-02-01
800-899,hospodářská kriminalita,595.0,118.0,0.19829999999999998,0.0,0.0,0.0,5.0,68.0,1.0,0.0,2.0,109.0,227.0,1.0,0.0,1.0,30.0,87.0,1.0,0.0,6.0,4490488.0,1.0,Praha,2023-02-01
900-999,vojenské a protiústavní činy,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Praha,2023-02-01
100-106,vraždy,5.0,3.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Středočeský,2023-02-01
100-199,násilná kriminalita,304.0,85.0,0.2796,0.0,5.0,5.0,38.0,16.0,11.0,9.0,0.0,96.0,181.0,3.0,7.0,10.0,56.0,32.0,17.0,14.0,0.0,3805.0,0.0,Středočeský,2023-02-01
200-299,mravnostní kriminalita,48.0,9.0,0.1875,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,28.0,37.0,8.0,4.0,12.0,16.0,3.0,1.0,0.0,0.0,15.0,0.0,Středočeský,2023-02-01
300-399,krádeže vloupáním,884.0,59.0,0.0667,0.0,0.0,0.0,53.0,7.0,0.0,0.0,0.0,121.0,180.0,4.0,1.0,5.0,142.0,31.0,1.0,0.0,0.0,51602.0,27.0,Středočeský,2023-02-01
400-499,krádeže prosté,529.0,141.0,0.26649999999999996,0.0,1.0,1.0,114.0,9.0,3.0,1.0,0.0,94.0,235.0,1.0,1.0,2.0,173.0,18.0,7.0,3.0,0.0,23499.0,55.0,Středočeský,2023-02-01
500-599,ostatní majetková kriminalita,732.0,43.0,0.0587,0.0,0.0,0.0,24.0,4.0,1.0,1.0,0.0,103.0,146.0,1.0,3.0,4.0,69.0,18.0,1.0,1.0,1.0,97154.0,0.0,Středočeský,2023-02-01
300-599,majetková kriminalita,2145.0,243.0,0.1133,0.0,1.0,1.0,191.0,20.0,4.0,2.0,0.0,318.0,561.0,6.0,5.0,11.0,384.0,67.0,9.0,4.0,1.0,172255.0,82.0,Středočeský,2023-02-01
600-699,ostatní kriminalita,610.0,346.0,0.5672,0.0,0.0,0.0,187.0,54.0,16.0,9.0,1.0,154.0,500.0,3.0,8.0,11.0,251.0,71.0,24.0,12.0,1.0,4252.0,0.0,Středočeský,2023-02-01
100-699,obecná kriminalita,3107.0,683.0,0.2198,1.0,6.0,7.0,420.0,90.0,31.0,20.0,1.0,596.0,1279.0,20.0,24.0,44.0,707.0,173.0,51.0,30.0,2.0,180327.0,82.0,Středočeský,2023-02-01
700-799,zbývající kriminalita,626.0,294.0,0.4697,0.0,1.0,1.0,75.0,68.0,217.0,183.0,0.0,245.0,539.0,1.0,2.0,3.0,135.0,108.0,294.0,241.0,1.0,17436.0,0.0,Středočeský,2023-02-01
800-899,hospodářská kriminalita,236.0,23.0,0.0975,0.0,0.0,0.0,5.0,7.0,0.0,0.0,1.0,39.0,62.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,4.0,92560.0,0.0,Středočeský,2023-02-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Středočeský,2023-02-01
100-106,vraždy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jihočeský,2023-02-01
100-199,násilná kriminalita,192.0,70.0,0.36460000000000004,3.0,3.0,5.0,22.0,4.0,8.0,8.0,0.0,59.0,129.0,10.0,9.0,17.0,36.0,9.0,14.0,14.0,0.0,291.0,3.0,Jihočeský,2023-02-01
200-299,mravnostní kriminalita,34.0,17.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,Jihočeský,2023-02-01
300-399,krádeže vloupáním,234.0,36.0,0.1539,1.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,44.0,80.0,3.0,2.0,5.0,48.0,3.0,0.0,0.0,0.0,11524.0,0.0,Jihočeský,2023-02-01
400-499,krádeže prosté,229.0,124.0,0.5415,0.0,2.0,2.0,90.0,3.0,2.0,2.0,0.0,32.0,156.0,1.0,3.0,4.0,106.0,6.0,2.0,2.0,0.0,6800.0,48.0,Jihočeský,2023-02-01
500-599,ostatní majetková kriminalita,291.0,19.0,0.0653,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,39.0,58.0,1.0,0.0,1.0,25.0,7.0,2.0,1.0,0.0,32219.0,0.0,Jihočeský,2023-02-01
300-599,majetková kriminalita,754.0,179.0,0.23739999999999997,1.0,2.0,3.0,124.0,5.0,4.0,3.0,0.0,115.0,294.0,5.0,5.0,10.0,179.0,16.0,4.0,3.0,0.0,50543.0,48.0,Jihočeský,2023-02-01
